loop,network,location,traffic,FlowID,SrcAddress,DestAddress,Start,Count
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.235,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.236,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.237,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.238,9
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.24,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.241,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.242,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.243,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.244,4
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.245,4
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.246,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.247,6
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.248,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.249,4
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.25,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.251,4
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.252,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.253,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.254,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.255,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.256,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.257,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.258,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.259,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.26,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.262,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.263,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.264,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.265,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.266,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.267,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.268,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.269,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.271,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.273,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.274,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.275,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.276,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.277,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.279,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.28,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.281,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.282,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.283,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.284,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.286,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.288,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.289,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.29,5
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.291,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.293,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.295,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.296,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.297,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.298,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.3,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.301,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.302,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.303,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.304,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.305,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.306,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.307,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.308,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.309,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.31,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.311,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.312,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.313,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.314,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.315,4
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.316,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.317,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.321,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.322,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.323,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.324,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.325,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.326,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.327,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.328,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.329,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.331,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.333,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.334,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.336,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.339,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.34,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.342,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.346,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.349,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.773,3
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,0.972,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,1.014,1
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,1.022,2
1,private,loc1,Full,2,7.0.0.3,7.0.0.6,2.021,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.008,121
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.009,176
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.01,198
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.011,199
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.012,218
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.013,248
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.014,370
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.015,20262
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.016,18742
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.017,19315
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.018,16505
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.019,10091
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.02,6037
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.021,4944
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.022,5562
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.023,5075
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.024,4568
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.025,3962
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.026,3532
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.027,2974
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.028,2664
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.029,4314
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.03,4139
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.031,3962
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.032,3320
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.033,2715
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.034,2088
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.035,1838
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.036,2681
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.037,2925
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.038,2483
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.039,2042
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.04,1740
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.041,1331
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.042,2198
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.044,830
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.045,521
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.046,431
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.047,313
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.048,231
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.049,180
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.05,270
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.052,80
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.053,66
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.054,50
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.055,42
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.056,44
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.057,34
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.058,50
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.06,24
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.061,12
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.062,20
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.063,13
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.064,18
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.065,29
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.066,9
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.067,24
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.068,13
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.069,19
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.07,30
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.072,10
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.073,17
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.074,19
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.075,15
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.076,27
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.077,16
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.078,27
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.079,21
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.08,23
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.081,21
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.082,16
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.083,22
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.084,28
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.085,70
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.086,28
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.088,36
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.089,29
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.09,51
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.091,43
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.092,42
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.093,36
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.094,28
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.095,42
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.096,20
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.097,30
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.098,23
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.099,24
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.1,14
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.101,34
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.102,13
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.104,16
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.105,26
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.106,27
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.107,16
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.108,18
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.109,31
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.11,13
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.111,18
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.112,22
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.113,30
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.114,31
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.115,234
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.116,242
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.117,371
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.118,159
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.12,140
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.121,91
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.122,63
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.123,47
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.124,32
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.125,19
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.126,28
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.127,27
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.128,27
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.129,28
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.13,50
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.131,41
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.132,35
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.133,30
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.134,30
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.135,24
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.136,43
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.137,52
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.138,46
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.139,42
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.14,39
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.141,7
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.144,4
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.145,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.149,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.15,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.154,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.157,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.158,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.159,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.168,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.169,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.17,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.171,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.172,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.173,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.174,7
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.176,5
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.177,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.178,6
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.179,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.182,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.183,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.184,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.185,4
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.186,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.187,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.188,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.189,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.19,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.191,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.192,5
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.193,4
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.196,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.197,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.198,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.199,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.2,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.201,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.202,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.203,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.21,6
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.211,4
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.213,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.214,5
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.215,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.216,4
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.217,5
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.218,9
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.23,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.232,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.235,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.299,3
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,0.822,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,1.016,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,1.022,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,1.029,2
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,1.055,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,1.116,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,2.015,1
1,private,loc1,Full,3,7.0.0.4,7.0.0.7,2.016,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.008,1736
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.009,1841
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.01,1848
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.011,2240
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.012,3097
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.013,4180
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.014,5534
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.015,13134
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.016,4089
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.017,2280
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.018,1776
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.019,1391
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.02,1459
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.021,1435
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.022,2347
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.023,1448
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.024,1225
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.025,1260
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.026,1398
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.027,1674
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.028,1874
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.029,5246
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.03,1913
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.031,1136
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.032,1025
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.033,912
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.034,1072
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.035,1264
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.036,2940
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.037,776
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.038,423
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.039,328
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.04,231
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.041,206
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.042,761
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.044,144
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.045,125
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.046,73
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.047,103
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.048,91
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.049,120
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.05,432
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.052,64
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.053,38
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.054,28
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.055,23
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.056,17
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.057,24
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.058,16
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.06,5
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.061,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.062,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.063,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.064,2
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.065,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.066,4
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.067,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.07,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.072,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.073,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.076,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.077,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.078,5
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.079,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.08,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.081,8
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.082,4
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.083,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.084,9
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.085,15
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.086,5
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.088,8
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.089,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.09,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.091,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.092,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.093,2
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.094,4
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.095,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.096,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.098,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.099,3
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.101,13
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.102,8
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.104,10
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.105,7
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.106,13
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.107,15
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.108,21
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.109,14
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.11,15
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.111,14
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.112,23
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.113,27
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.114,48
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.115,84
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.116,33
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.117,25
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.118,4
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.12,5
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.121,7
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.122,11
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.123,6
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.124,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.125,5
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.126,4
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.127,10
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.128,12
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.129,20
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.13,2
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.131,2
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.132,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.133,1
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.134,2
1,private,loc1,Full,4,7.0.0.5,7.0.0.2,0.135,4
